Name,Tag,Address,Phone,Latitude,Longitude
VPBank Lê Thanh Nghị CDM,ATM-24/7,"215 Lê Thanh Nghị, phường Bùi Thị Xuân, TP Hải Dương",null,20.9320894,106.3287112
Công ty Bao Bì Đại Lục 3,ATM-24/7,"Lô A2, Khu A, Đường số 1, CCN Lợi Bình Nhơn, TP Tân An, tỉnh Long An",null,10.552101,106.366650
Bệnh viện Nhi Trung ương 2,ATM-24/7,"18/879 Đê La Thành, Đống Đa, Hà Nội",null,21.0248769,105.8074996
VPBank Long An CDM,ATM-24/7,"Số 6 Lê Cao Dõng, phường 2, thị xã Tân An, tỉnh Long An",null,10.5371695,106.4071329
Công ty TNHH MTV Ngọc Việt II,ATM,"Thị trấn Vân Đình, huyện Ứng Hòa, Hà Nội",null,20.736517,105.76729
VPBank Long An,ATM-24/7,"Số 6 Lê Cao Dõng, phường 2, thị xã Tân An, tỉnh Long An",null,10.5371695,106.4071329
VPBank Ứng Hòa CDM,ATM-24/7,"Số 07-09 phố Quang Trung, TT Vân Đình, Ứng Hòa, HN",null,20.73270,105.77050
Công ty Bao Bì Đại Lục,ATM-24/7,"Cụm Công nghiệp Long Bình Nhơn, Xã Long Bình Nhơn, TP Tân An, tỉnh Long An",null,10.547918,106.3613875
VPBank Phổ Yên CDM,ATM-24/7,"45 Trường Chinh, phường Ba Hàng, thị trấn Phổ Yên, huyện Phổ Yên, tỉnh Thái Nguyên",null,20.948669,105.934481
VPBank Đức Hòa CDM,ATM-24/7,"Số D1 và D2 thuộc Dự án Imperia Grand Đức Hòa – Đường 3 tháng 2 nối dài, Thị trấn Hậu Nghĩa, Huyện Đức Hòa, Tỉnh Long An",null,10.902303,106.396326
UBND phường Bắc Sơn,ATM-24/7,"Tổ dân Phố A1, phường Bắc Sơn, huyện Phố Yên, tỉnh Thái Nguyên",null,21.4622149,105.7693505
Công ty Gỗ Bùi Văn Ngọ-Long An,ATM-24/7,"Ấp 5, Đức Hòa Đông, huyện Đức Hòa, tỉnh Long An",null,10.8649918,106.5696702
Công ty Creative Source III,ATM-24/7,"Lô CN2 và VN3 diện tích 71.744,3m2 Cụm CN Minh Lãng, xã Vũ Thư, tỉnh Thái Bình",null,20.4808527,106.269079
VPBank Thành Công,ATM-24/7,"Tầng 1, Tòa nhà Golden Place A, P. Mễ Trì, P. Phú Đô, Nam Từ Liêm, Hà Nội",null,21.009457,105.773674
VPBank Phạm Văn Đồng,ATM-24/7,"Căn hộ Vincom Shophouse Gardenia - Số B1-03+B1-05A, Đường Hàm Nghi, Q.Nam Từ Liêm, Hà Nội",null,21.0354584,105.7627312
Công ty Toyota Hà Đông,ATM-24/7,"số 977-979 đường Quang Trung, phường Yên Nghĩa, quận Hà Đông, Hà Nội",null,20.949697,105.748573
VPBank Phạm Hùng CDM,ATM-24/7,"Tòa nhà Shop W1 và tòa nhà số W1, W2 Lô đất HH, đường Phạm Hùng, phường Mễ Trì, Quận Nam Từ Liêm, thành phố Hà Nội",null,21.011464,105.785935
ATM Ministop Hoàng Hoa Thám,ATM-24/7,"10A Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",null,10.804619,106.691791
VPBank Mỹ Đình CDM,ATM-24/7,"Tầng 1 tòa nhà CT1-1 khu đô thị Mễ Trì Hạ, phường Mễ Trì, quận Nam Từ Liêm, Hà Nội",null,21.015306,105.7809528
VPBank Tây Sài Gòn CDM,ATM-24/7,"270 Vành Đai Trong, P.Bình Trị Đông B, Quận Bình Tân, TP Hồ Chí Minh",null,10.7512509,106.6155623
VPBank Mỹ Đình,ATM,"Tầng 1 tòa nhà CT1-1 khu đô thị Mễ Trì Hạ, phường Mễ Trì, quận Nam Từ Liêm, Hà Nội",null,21.015306,105.7809528
VPBank Trung Sơn CDM,ATM-24/7,"49-51 Đường 9A, KDC Trung sơn, huyện Bình Chánh, TP Hồ Chí Minh",null,10.7378351,106.6898202
VPBank Lương Thế Vinh CDM,ATM-24/7,"ML6 căn 25-26, Khu đô thị Vinhome Greenbay, phường Mễ Trì, Nam Từ Liêm, Hà Nội",null,20.9999154,105.785359
VPBank Tân Túc CDM,ATM-24/7,"353 Nguyễn Hữu Trí, Khu Phố 1, Huyện Bình Chánh, TP.HCM",null,10.693023,106.580566
VPBank Lê Đức Thọ CDM,ATM-24/7,"20 Lô A1 Đường Lê Đức Thọ, phường Mỹ Đình II, quận Nam Từ Liêm, Hà Nội",null,21.0317952,105.7696375
VPBank Tân Túc,ATM-24/7,"353 Nguyễn Hữu Trí, Khu Phố 1, Huyện Bình Chánh, TP.HCM",null,10.693023,106.580566
Vinhomes Phạm Hùng CDM,ATM-24/7,"Lô E1.3 Vinhomes SkyLake, KĐT mới Cầu Giấy, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",null,21.0204372,105.7814889
VPBank Chánh Hưng CDM,ATM-24/7,"357 Phạm Hùng, H.Bình Chánh, TP Hồ Chí Minh",null,10.7339213,106.6732837
Tòa nhà CT9 Sudico,ATM-24/7,"KĐT SUDICO, Mễ Trì Hạ, Từ Liêm, Hà Nội",null,21.0165182,105.7795285
VPBank Bình Hưng CDM,ATM-24/7,"số 467 Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh",null,11.0638523,106.796198
Tòa nhà CT1 Sudico,ATM-24/7,"KĐT SUDICO, Mễ Trì Hạ, Từ Liêm, Hà Nội",null,21.0165182,105.7795285
VPBank Tây Hà Nội CDM,ATM-24/7,"Tầng 1, TN Tây Hà, Tố Hữu, Nam Từ Liêm, Hà Nội",null,20.9964391,105.7931632
Công ty May Sông Hồng Nam Định I,ATM,"Quốc lộ 10, huyện Lộc Hà, tỉnh Nam Định",null,20.45132,106.1890151
Siêu thị Hiền Lương,ATM,"Thị trấn Vân Đình, huyện Ứng Hòa, Hà Nội",null,20.696075,105.7571236
Công ty TNHH DF Zin,ATM,"Lô D2,KCN Hòa Xá, xã Mỹ Xá, thành phố Nam Định, tỉnh Nam Định",null,20.4176072,106.1461747
Tòa nhà CEO,ATM-24/7,"Tòa nhà CEO, Phạm Hùng, Nam Từ Liêm, Hà Nội",null,21.0166832,105.7821125
Công ty TNHH Long Yu VN,ATM-24/7,"KM9, Thôn Cao Lộng, xã Tân Thịnh, huyện Nam Trực, tỉnh Nam Định",null,20.3742611,106.2359363
Sông Hồng Hải Hậu II,ATM,"Xã Hải Phương, huyện Hải Hậu, tỉnh Nam Định",null,20.1649485,106.2784757
VPBank Lạc Quần 2,ATM-24/7,"Số 98 Quốc lộ 21, Thị trấn Cổ Lễ, huyện Trực Ninh, tỉnh Nam Định",null,20.3271823,106.2595308
VPBank Hồ Chí Minh CDM,ATM-24/7,"165-169 Hàm Nghi, Q.1, TP Hồ Chí Minh",null,10.770717,106.699662
VPBank Hóc Môn,ATM-24/7,"39/13 Lê Thị Hà, khu phố 8, Thị trấn Hóc Môn, huyện Hóc Môn,TP Hồ Chí Minh",null,10.8860775,106.5983504
VPBank Lạc Quần,ATM-24/7,"Số 98 Quốc lộ 21, Thị trấn Cổ Lễ, huyện Trực Ninh, tỉnh Nam Định",null,20.3271823,106.2595308
VPBank Hồ Chí Minh 4,ATM-24/7,"165-169 Hàm Nghi, Q.1, TP Hồ Chí Minh",null,10.770717,106.699662
VPBank Bà Điểm CDM,ATM-24/7,"52/10 Ấp Hậu Lân, Xã Bà Điểm, Huyện Hóc Môn, TP Hồ Chí Minh",null,10.847716,106.601067
VPBank Nam Định CDM,ATM-24/7,"Số 69 Lê Hồng Phong, phường Nguyễn Du, thành phố Nam Định, tỉnh Nam Định",null,20.426375,106.17724
VPBank Hồ Chí Minh,ATM-24/7,"165-169 Hàm Nghi, Q.1, TP Hồ Chí Minh",null,10.770717,106.699662
VPBank Nam Định,ATM-24/7,"Số 69 Lê Hồng Phong, phường Nguyễn Du, thành phố Nam Định, tỉnh Nam Định",null,20.426375,106.17724
Coopmart Xa Lộ Hà Nội,ATM-24/7,"191 Quang Trung, phường Hiệp Phú, quận 9, TP Hồ Chí Minh",null,10.8481795,106.7743266
VPBank Hàng Xanh CDM,ATM-24/7,"10A Nguyễn Thị Minh Khai, P.Đa Kao, Q1, TP Hồ Chí Minh",null,10.7882161,106.7029187
VPBank Đò Quan CDM,ATM-24/7,"Số 35-36, Lô CL 12, khu Đô thị Dệt may Nam Định, thành phố Nam Định, tỉnh Nam Định",null,20.420841,106.168804
Phạm Thế Hiển CDM,ATM-24/7,"2092 Phạm Thế Hiển, Phường 6, Quận 8, TP Hồ Chí Minh",null,10.734876,106.645684
VPBank Bến Thành II,ATM-24/7,"39 Lê Duẩn, phường Bến Nghé, Quận 1, TP Hồ Chí Minh",null,10.78142,106.70060
VPBank Đò Quan,ATM-24/7,"Số 35-36, Lô CL 12, khu Đô thị Dệt may Nam Định, thành phố Nam Định, tỉnh Nam Định",null,20.420841,106.168804
Chung cư Carina Plaza CDM,ATM-24/7,"1648 Đường Võ Văn Kiệt, Phường 16, Quận 8, TP Hồ Chí Minh",null,10.729120,106.624596
Công ty Sông Hồng Nam Định III,ATM,"105 Nguyễn Đức Thuận, phường Thống Nhất, thành phố Nam Định, tỉnh Nam Định",null,20.4420700,106.1748858
VPBank Bến Thành CDM,ATM-24/7,"39 Lê Duẩn, phường Bến Nghé, Quận 1, TP Hồ Chí Minh",null,10.78142,106.70060
VPBank Phú Mỹ Hưng CDM,ATM-24/7,"85 Hoàng Văn Thái, Q.7, TP Hồ Chí Minh",null,10.7291087,106.7202352
Tòa Nhà Riverfont FC2,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Sông Hồng Nghĩa Hưng II,ATM,"Xã Nghĩa Thái, huyện Nghĩa Hưng, tỉnh Nam Định",null,20.2394151,106.1669156
VPBank Phú Mỹ Hưng,ATM-24/7,"85 Hoàng Văn Thái, Q.7, TP Hồ Chí Minh",null,10.7291087,106.7202352
Tòa Nhà Riverfont FC1,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Sông Hồng Nghĩa Hưng I,ATM,"Xã Nghĩa Thái, huyện Nghĩa Hưng, tỉnh Nam Định",null,20.2394151,106.1669156
Công ty TNHH Phú Linh,ATM-24/7,"Xóm Nam Long, xã Nghĩa Long, huyện Nghĩa Đàn, tỉnh Nghệ An",null,19.24603,105.44349
Tòa nhà Nexus II,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Công ty Yamani II,ATM,"Xã Nam Hồng, huyện Nam Trực, tỉnh Nam Định",null,20.3420547,106.2433886
VPBank Bãi Cháy CDM,ATM-24/7,"Số 551 Đường Hạ Long, phường Bãi Cháy, thành phố Hạ Long, tỉnh Quảng Ninh",null,20.95882,107.02203
Tòa nhà Nexus I,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Công ty Yamani I,ATM,"Xã Nam Hồng, huyện Nam Trực, tỉnh Nam Định",null,20.3420547,106.2433886
VPBank Ý Yên CDM,ATM-24/7,"Đường 57, thị trấn Lâm, huyện Ý Yên, tỉnh Nam Định",null,20.3234114,106.0149874
Công ty May Văn Phú I,ATM-24/7,"Thôn Phú Lâm, xã Văn Phú, huyện Nho Quan, tỉnh Ninh Bình",null,20.2596633,105.7662848
Công ty Tài Chính FE 9,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Ý Yên,ATM-24/7,"Đường 57A, Thị trấn Lâm, huyện Ý Yên, tỉnh Nam Định",null,20.3234114,106.0149874
VPBank Hưng Vượng,ATM-24/7,"17 Bùi Bằng Đoàn, khu phố Hưng Vượng, P.Tân Phong, Quận 7,TP Hồ Chí Minh",null,15.5698161,108.4892272
Công ty Tài Chính FE 8,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Công ty May Sông Hồng Xuân Trường II,ATM,"Tổ 18, Trường Chinh, huyện Xuân Trường, tỉnh Nam Định",null,20.2993311,106.3581527
VPBank Sông Đà CDM,ATM-24/7,"Tổ 13, Đại lộ Thịnh Lang, phường Tân Thịnh, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.8327456,105.3410524
Chung cư Flora Mizuki CDM,ATM-24/7,"Tầng trệt thuộc Chung cư Flora Mizuki- Block M3, M4, M5, Đường số 1, xã Bình Hưng, huyện Bình Chánh, TP Hồ Chí Minh",null,10.7146957,106.6630803
Công ty May Sông Hồng Xuân Trường I,ATM,"Tổ 18, Trường Chinh, huyện Xuân Trường, tỉnh Nam Định",null,20.2993311,106.3581527
VPBank Thủy Nguyên CDM,ATM-24/7,"Số 86, Phố Mới, xã Thủy Sơn, huyện Thủy Nguyên, thành phố Hải Phòng",null,20.9151250,106.6743930
VPBank Diễn Châu,ATM-24/7,"Nhà số 43, Tổ 8, Khối 3, TT Diễn Châu, huyện Diễn Châu, tỉnh Nghệ An",null,18.983484,105.601027
VPBank Sở Giao Dịch 2  CDM 1,ATM-24/7,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Chợ Vinh CDM,ATM-24/7,"20 Cao Thắng, phường Hồng Sơn, TP Vinh, tỉnh Nghệ An",null,18.6646085,105.674234
VPBank Hà Đông CDM,ATM-24/7,"T1 CT1, KDT Mỗ Lao, Hà Đông, Hà Nội",null,20.9801569,105.7832027
VPBank Bến Thủy,ATM-24/7,"Số 01, đường Nguyễn Văn Trỗi, phường Bến Thủy, thành phố Vinh, tỉnh Nghệ An",null,18.6585213,105.6986214
Công ty May Hồ Gươm,ATM-24/7,"Xí Nghiệp 8 – Tập Đoàn Hồ Gươm Chi nhánh Cẩm Thủy, Xã Cẩm Tú, huyện Cẩm Thủy, Tỉnh Thanh Hóa",null,20.238620,105.496678
VPBank Hà Đông,ATM-24/7,"T1 CT1, KDT Mỗ Lao, Hà Đông, Hà Nội",null,20.9801569,105.7832027
VPBank Hội Sở CDM,ATM-24/7,"89 Láng Hạ, quận Đống Đa, Hà Nội",null,21.0159718,105.8151107
Trường Đại học Đại Nam,ATM,"Số 1, Phốn Xốm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",null,20.947531,105.75843
Học viện Công nghệ Bưu chính,ATM-24/7,"142 Đường Trần Phú, Hà Đông, Hà Nội",null,20.9763606,105.782615
CT7  Dương Nội CDM,ATM-24/7,"CT7 KĐT Dương Nội, Quận Hà Đông, TP Hà Nội",null,20.9626938,105.7478614
CT4 XaLa CDM,ATM-24/7,"CT4 KĐT Xa La, phường Phúc La, quận Hà Đông, Hà Nội",null,20.961975,105.793519
Trường Phú Mỹ,ATM-24/7,"120B Ngô Tất Tố, Q.Bình Thạnh",null,10.7924673,106.7120397
VPBank Hưng Vượng CDM,ATM-24/7,"17 Bùi Bằng Đoàn, khu phố Hưng Vượng, P.Tân Phong, Quận 7,TP Hồ Chí Minh",null,10.729826,106.708578
VPBank Văn Thánh,ATM-24/7,"68 - 70 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.Hồ Chí Minh",null,10.8019035,106.7154733
Công ty TNHH Nam Thuận,ATM,"Thôn Rực Liễn, Xã Thủy Sơn, huyện Thủy Nguyên, thành phố Hải Phòng",null,20.923394,106.651272
VPBank Vỹ Dạ,ATM-24/7,"214 Nguyễn Sinh Cung, Vỹ Dạ,  TP. Huế, tỉnh Thừa Thiên Huế",null,16.482982,107.596417
VPBank Phú Hội CDM,ATM-24/7,"64 Hùng Vương, phường Phú Nhuận, TP. Huế, tỉnh Thừa Thiên Huế",null,16.4629333,107.5969538
VPBank Phú Hội,ATM-24/7,"64 Hùng Vương, phường Phú Nhuận, TP. Huế, tỉnh Thừa Thiên Huế",null,16.4629333,107.5969538
VPBank Mai Thúc Loan CDM,ATM-24/7,"45 Mai Thúc Loan, phường Thuận Thành, TP Huế, tỉnh Thừa Thiên Huế",null,16.476961,107.582982
VPBank Huế CDM,ATM-24/7,"35 Lý Thường Kiệt, P. Phú Nhuận, TP.Huế, tỉnh Thừa Thiên Huế",null,16.4615259,107.5913781
VPBank Huế,ATM-24/7,"35 Lý Thường Kiệt, P. Phú Nhuận, TP.Huế, tỉnh Thừa Thiên Huế",null,16.4615259,107.5913781
VPBank An Sương CDM,ATM-24/7,"24/44C Trường Chinh, Q.12, TP Hồ Chí Minh",null,10.8311062,106.6223708
Trung tâm Văn Hóa Quận 12,ATM-24/7,"09 Ql 22, P.Trung Mỹ Tây, Q.12, TP.Hồ Chí Minh",null,10.8553669,106.6081541
Nguyễn Ảnh Thủ CDM,ATM-24/7,"18A Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, TP Hồ Chí Minh",null,10.876606,106.645076
VPBank Củ Chi CDM,ATM-24/7,"70 Tỉnh lộ 8, Khu phố 2, Thị trấn Củ Chi, Huyện Củ Chi, TP Hồ Chí Minh",null,10.969821,106.489264
VPBank Phước Hải CDM,ATM-24/7,"91 và 93 Thích Quảng Đức, Khu đô thị VCN Phước Hải, Phường Phước Hải, Thành phố Nha Trang, Tỉnh Khánh Hòa",null,12.2397520,106.1781830
VPBank Thành Đô CDM,ATM-24/7,"4 Dã Tượng, Q.Hoàn Kiếm, Hà Nội",null,21.023999,105.8465134
Âu Cơ CDM,ATM-24/7,"267 Âu Cơ, Phường 5, Quận 11, TP Hồ Chí Minh",null,10.774920,106.647759
VPBank Tô Hiến Thành CDM,ATM-24/7,"407 Tô Hiến Thành, phường 14, Quận 10, TP Hồ Chí Minh",null,10.775504,106.662979
VPBank Quận 10 CDM,ATM-24/7,"87 Đường 3/2, P12, Q.10, TP Hồ Chí Minh",null,10.773544,106.677529
VPBank Vỹ Dạ CDM,ATM-24/7,"214 Nguyễn Sinh Cung, Vỹ Dạ,  TP. Huế, tỉnh Thừa Thiên Huế",null,16.482982,107.596417
VPBank Trung Kính,ATM-24/7,"219 Trung Kính, phường Yên Hòa, quận Cầu Giấy, Hà Nội",null,34.047863,100.6196553
Tòa nhà Ecohome2 II,ATM-24/7,"Đường Tân Xuân, Đông Ngạc, Bắc Từ Liêm, Hà Nội",null,21.086098,105.7859551
VPBank Bắc Hà Nội CDM,ATM-24/7,"Tòa 27A3, KĐT Thành phố Giao lưu, P. Cổ Nhuế 1, Q. Bắc Từ Liêm, Hà Nội",null,21.0516058,105.7808956
VPBank Kỳ Hòa CDM,ATM-24/7,"276C CMT8, P.10, Q.3, TP Hồ Chí Minh",null,10.780731,106.676835
Công ty May Sông Hồng Nam Định II,ATM,"Quốc lộ 10, huyện Lộc Hà, tỉnh Nam Định",null,20.45132,106.1890151
VPBank Lạc Quần CDM,ATM-24/7,"Số 98 Quốc lộ 21, Thị trấn Cổ Lễ, huyện Trực Ninh, tỉnh Nam Định",null,20.3271823,106.2595308
VPBank Kỳ Hòa,ATM-24/7,"276C CMT8, P.10, Q.3,TP Hồ Chí Minh",null,10.780731,106.676835
VPBank Sở Giao Dịch 2  CDM 2,ATM-24/7,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Tòa nhà ACM,ATM-24/7,"96 Cao Thắng, phường 4, Quận 3, TP Hồ Chí Minh",null,10.7715108,106.680679
ATM MiniStop Cao Thắng,ATM-24/7,"262 - 264 Cao Thắng, Phường 12, Quận 10, TP Hồ Chí Minh",null,"10,774828",106675653
VPBank Nguyễn Duy Trinh CDM,ATM-24/7,"657-659 đường Nguyễn Duy Trinh, KP4, phường Bình Trưng Đông, Tp Thủ Đức, TP Hồ Chí Minh",null,10.788310,106.775280
Quận Ủy Quận 10,ATM-24/7,"01 Thánh Thái, P.14, Q.10, TP Hồ Chí Minh",null,10.7705325,106.6624514
VPBank Nguyễn Duy Trinh,ATM-24/7,"657-659 đường Nguyễn Duy Trinh, KP4, phường Bình Trưng Đông, Tp Thủ Đức, TP Hồ Chí Minh",null,10.788310,106.775280
VPBank Hòa Hưng CDM,ATM-24/7,"611 Cách Mạng Tháng Tám, quận10, TP.Hồ Chí Minh",null,10.7849134,106.6680865
BigC Cantavil,ATM-24/7,"Số 1 Ấp 3 khu ĐTM An Phú, Q.2, TP.Hồ Chí Minh",null,10.801506,106.747128
Công ty TNHH Nam Triệu,ATM,"Thôn Nghi, xã Tam Hưng, huyện Thủy Nguyên, thành phố Hải Phòng",null,20.9376281,106.7637453
VPBank Văn Phú CDM,ATM-24/7,"Tòa C, CCH- CT2, KĐT Văn Phú, Hà Đông, Hà Nội",null,21.0001334,105.821951
VPBank Hà Tây CDM,ATM-24/7,"số 121 - 123 đường Tô Hiệu, phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",null,20.9665229,105.777508
VPBank Hà Tây,ATM-24/7,"số 121 - 123 đường Tô Hiệu, phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",null,20.9665087,105.7775278
VPBank Châu Đốc CDM,ATM-24/7,"62-64 Nguyễn Văn Thoại, thị xã Châu Đốc, tỉnhAn Giang",null,10.7094021,105.1181455
Trại Giam Suối Hai,ATM,"Xã Cẩm Lĩnh, huyện Ba Vì, Hà Nội",null,21.1519762,105.3702764
VPBank Hội Sở II,ATM-24/7,"89 Láng Hạ, quận Đống Đa, Hà Nội",null,21.0159718,105.8151107
VPBank Lái Thiêu CDM,ATM-24/7,"68A đường Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương",null,10.9908335,106.6545599
Công ty in và bao bì Goldsun,ATM,"KCN Phú Minh, phường Cổ Nhuế 2, quận Bắc Từ Liêm, Hà Nội",null,21.0594375,105.7647713
VPBank Hội Sở I,ATM-24/7,"89 Láng Hạ, quận Đống Đa, Hà Nội",null,21.0159718,105.8151107
VPBank Lái Thiêu,ATM-24/7,"68A đường Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương",null,10.9908335,106.6545599
VPBank Gia Lai CDM,ATM-24/7,"30 Trần Phú, TP. Pleiku, Tỉnh Gia Lai",null,13.9783857,108.0001154
VPBank Hội Sở CDM II,CDM,"89 Láng Hạ, quận Đống Đa, Hà Nội",null,21.0159718,105.8151107
VPBank Sa Đéc CDM,ATM-24/7,"309 Đại Lộ Hùng Vương, phường 01, TP Sa Đéc, Đồng Tháp",null,10.292460,105.76661
Vincom Ocean Park CDM,ATM-24/7,"Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",null,20.99334,105.96092
VPBank Hàm Nghi CDM,ATM-24/7,"102-104 Hàm Nghi, Thanh Khê, Đà Nẵng",null,16.0616774,108.2106624
VPBank Tràng An CDM,ATM-24/7,"99 Hoàng Cầu, phường Ô Chợ Dừa",null,21.0162018,105.8226888
VPBank Hải Vân CDM,ATM-24/7,"523 Điện Biên Phủ, Thanh Khê, Đà Nẵng",null,16.0657197,108.1988645
VPBank Thăng Long CDM,ATM-24/7,"91 Nguyễn Chí Thanh, quận Đống Đa, Hà Nội",null,21.0207075,105.8094335
VPBank Hải Vân,ATM-24/7,"523 Điện Biên Phủ, Thanh Khê, Đà Nẵng",null,16.0657197,108.1988645
VPBank Thăng Long 3,ATM-24/7,"91 Nguyễn Chí Thanh, quận Đống Đa, Hà Nội",null,21.0207075,105.8094335
VPBank Sơn Trà CDM,ATM-24/7,"1094 Ngô Quyền, P. Hải An, Sơn Trà, Đà Nẵng",null,16.059006,108.2350473
VPBank Thăng Long 2,ATM-24/7,"91 Nguyễn Chí Thanh, quận Đống Đa, Hà Nội",null,21.0207075,105.8094335
VPBank Thái Hà CDM,ATM-24/7,"37 Yên Lãng, phường Trung Liệt, quận Đống Đa, Hà Nội",null,21.0108448,105.822425
VPBank Phương Mai CDM,ATM-24/7,"75 Phương Mai, Đống Đa, Hà Nội",null,21.003523,105.836647
VPBank Bình Dương CDM II,ATM-24/7,"557 Đại lộ Bình Dương, phường Hiệp Thành, thành phố Thủ Dầu Một, tỉnh Bình Dương",null,10.9881905,106.6644065
VPBank Kinh Đô CDM,ATM-24/7,"292 Tây Sơn, phường Trung Liệt, quận Đống Đa, Hà Nội",null,21.0070477,105.8228378
VPBank Núi Thành CDM,ATM-24/7,"429 Núi Thành, phường Hòa Cường Bắc, Hải Châu,  Đà Nẵng",null,16.0377812,108.2222354
VPBank Bình Dương CDM,ATM-24/7,"557 Đại lộ Bình Dương, phường Hiệp Thành, thành phố Thủ Dầu Một, tỉnh Bình Dương",null,10.9881905,106.6644065
VPBank Kinh Đô,ATM-24/7,"292 Tây Sơn, phường Trung Liệt, quận Đống Đa, Hà Nội",null,21.0070477,105.8228378
VPBank Nguyễn Tri Phương,ATM-24/7,"96 đường 2/9, phường Bình Thuận, quận Hải Châu, thành phố Đà Nẵng",null,16.056320,108.222183
Tòa nhà Bình Dương Square,ATM-24/7,"01 Đường Phú Lợi, phường Phú Lợi, TP Thủ Dầu Một, tỉnh Bình Dương",null,10.984132,106.666300
