Name,Address,isCDM,District,Province,Latitude,Longitude
CDM Techcombank Ba Đình 2,"168 Ngọc Khánh, P. Giảng Võ, Q. Ba Đình, TP. Hà Nội",True,Ba Đình,Hà Nội,21.0253455737078,105.818647431982
CDM Techcombank Xuân Phương,"Số 03-Lô TT-A, Xuân Phương Garden, P. Phương Canh, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,10.7661185125337,106.663919480208
CDM Techcombank Tây Mỗ,"1S03, tầng 1, Tòa nhà S4.02 (L35M.1), KĐT Vinhomes Smart City, P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0048988539153,105.739596255029
CDM Techcombank Đông Đô 2,"Tòa tháp C5 D'Capital, 119 Trần Duy Hưng, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0059402815846,105.794602322456
CDM Techcombank Smart City,"Cửa hàng số 01SH05, Tòa nhà S2.05-Z29M.1 (F1-CH02-2), KĐT Vinhomes Smart City, P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0069203087506,105.736903980522
CDM Techcombank Nguyễn Tuân,"82 Nguyễn Tuân, P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.9970082567257,105.804363757398
CDM Techcombank Thái Bình,"TTTM Vincom Plaza Lý Bôn, 460 Lý Bôn, P. Lê Hồng Phong, TP. Thái Bình, Tỉnh Thái Bình",True,Thái Bình,Thái Bình,20.4777963,106.3306916 
CDM Techcombank Tân Sơn Nhất,"38-40 Hồng Hà, P. 2, Q. Tân Bình, TP. Hồ Chí Minh",True,Tân Bình,Hồ Chí Minh,10.8131804135051,106.667679266452
CDM Techcombank Hóc môn,"11/4 Lý Thường Kiệt, khu phố 2, thị trấn Hóc Môn, H. Hóc Môn, TP. Hồ Chí Minh",True,Hóc Môn,Hồ Chí Minh,10.8874839041255,106.592357064602
CDM Techcombank Nguyễn Thái Sơn 1,"233 Nguyễn Thái Sơn, P. 7, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8251937305739,106.687591254805
CDM Techcombank Lê Đức Thọ,"579 Lê Đức Thọ, P. 16, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8476299893148,106.668419266452
CDM Techcombank Quang Trung 2,"170C Quang Trung, P. 10, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8289983759944,106.673749995287
CDM Techcombank Trường Chinh,"826A Trường Chinh, P. 15, Q. Tân Bình, TP. Hồ Chí Minh",True,Tân Bình,Hồ Chí Minh,10.8191697274671,106.631410195287
CDM Techcombank Tô Ký,"121 Tô Ký, khu phố 3A, P. Đông Hưng Thuận, Q. 12, TP. Hồ Chí Minh",True,Quận 12,Hồ Chí Minh,10.848101728461,106.633888972558
CDM Techcombank CityLand,"29 đường số 3, KDC CityLand, P. 10, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8342419254392,106.670359995287
CDM Techcombank Củ Chi 1,"39 Liêu Bình Hương, Tổ 1 Khu KD, ấp Tân Lập, X. Tân Thông Hội, H. Củ Chi, TP. Hồ Chí Minh",True,Củ Chi,Hồ Chí Minh,10.9617548296293,106.502797856408
CDM Techcombank Phan Văn Hớn,"148 Phan Văn Hớn, P. Tân Thới Nhất, Q. 12, TP. Hồ Chí Minh",True,Quận 12,Hồ Chí Minh,10.8292340901942,106.616859972401
CDM Techcombank Nguyễn Văn Quá,"1/43 Nguyễn Văn Quá, P. Đông Hưng Thuận, Q. 12, TP. Hồ Chí Minh",True,Quận 12,Hồ Chí Minh,10.8270742610705,106.62676887848
CDM Techcombank Lê Văn Thọ 2,"534 Lê Văn Thọ, P. 6, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.851039350821,106.656309237148
CDM Techcombank Bình Hòa,"362A Lê Quang Định, P. 11, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8108311 ,106.6921908 
CDM Techcombank Gia Định,"Tòa nhà Q. Mobile, 36 Phan Đăng Lưu, P.  6, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8039099893558,106.688151452957
CDM Techcombank Winmart+ Phan Xích Long,"476 Phan Xích Long, P. 3, Q. Phú Nhuận, TP. Hồ Chí Minh ",True,Phú Nhuận,Hồ Chí Minh,10.8023366587672,106.682582497187
CDM Techcombank Củ Chi 2,"39 Liêu Bình Hương, Tổ 1 Khu KD, ấp Tân Lập, X. Tân Thông Hội, H. Củ Chi, TP. Hồ Chí Minh",True,Củ Chi,Hồ Chí Minh,10.9617548296293,106.502797856408
CDM Techcombank Winmart+ Nguyễn Sỹ Sách ,"66B Nguyễn Sỹ Sách, P. 15, Q. Tân Bình, TP. Hồ Chí Minh",True,Tân Bình,Hồ Chí Minh,10.82,106.636
CDM Techcombank Winmart+ Đường 59 Gò Vấp,"41 đường 59, P. 14, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8529357910156,106.651710510254
CDM Techcombank Winmart+ Ấp Nam Thới ,"4/1D ấp Nam Thới, X. Thới Tam Thôn, H. Hóc Môn, TP. Hồ Chí Minh",True,Hóc Môn,Hồ Chí Minh,10.8889303207397,106.60082244873
CDM Techcombank Nguyễn Thái Sơn 2,"233 Nguyễn Thái Sơn, P. 7, Q. Gò Vấp, TP. Hồ Chí Minh",True,Gò Vấp,Hồ Chí Minh,10.8251937305739,106.687591254805
CDM Techcombank Bình Dương 1,"347-349 Đại lộ Bình Dương, P. Chánh Nghĩa, TP. Thủ Dầu Một, Tỉnh Bình Dương ",True,Thủ Dầu Một,Bình Dương,10.9764787222365,106.669030946383
CDM Techcombank Lâm Đồng,"136 Phan Đình Phùng, P. 2, TP. Đà Lạt, Tỉnh Lâm Đồng",True,Đà Lạt,Lâm Đồng,11.9465816769142,108.4353114051
CDM Techcombank Phố Hiến,"594 Nguyễn Văn Linh, P. Hiến Nam, TP. Hưng Yên, Tỉnh Hưng Yên",True,Hưng Yên,Hưng Yên,20.6654550867937,106.058247915917
CDM Techcombank Phổ Yên,"Tiểu khu 4, thị trấn Ba Hàng, H. Phổ Yên, TP. Thái Nguyên",True,Phổ Yên,Thái Nguyên,21.4179244045006,105.87055492062
CDM Techcombank Quảng Nam,"84 Phan Chu Trinh, P. An Mỹ, TP. Tam Kỳ, Tỉnh Quảng Nam",True,Tam Kỳ,Quảng Nam,15.5717623688935,108.484626863523
CDM Techcombank Nguyễn Sơn,"301 Nguyễn Sơn, P. Phú Thạnh, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.7837551468507,106.62324585111
CDM Techcombank Bình Đăng,"338-340 Liên Tỉnh 5, P. 6, Q. 8, TP. Hồ Chí Minh",True,Quận 8,Hồ Chí Minh,10.7332081064901,106.65577780878
CDM Techcombank Bàu Cát,"189-191 Bàu Cát, P. 14, Q. Tân Bình, TP. Hồ Chí Minh",True,Tân Bình,Hồ Chí Minh,10.79209827743,106.643676696187
CDM Techcombank Tân Phú,"264 Luỹ Bán Bích, P. Hòa Thạnh, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.7726867291465,106.632338741316
CDM Techcombank Tân Hương 1,"125 Tân Sơn Nhì, P. Tân Sơn Nhì, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.8009853730679,106.633257795287
CDM Techcombank Bình Trị Đông 1,"238 Vành Đai Trong, khu phố 3, P. Bình Trị Đông B, Q. Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.7504283678054,106.615469995286
CDM Techcombank Chợ Lớn 1,"78-80-82 Hậu Giang, P. 6, Q. 6, TP. Hồ Chí Minh",True,Quận 6,Hồ Chí Minh,10.749970240652,106.646666695286
CDM Techcombank Bình Tân 1,"303 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.7760145930069,106.612027808781
CDM Techcombank Phạm Văn Chí,"601A Phạm Văn Chí, P. 7, Q. 6, TP. Hồ Chí Minh",True,Quận 6,Hồ Chí Minh,10.7407537302872,106.639740524121
CDM Techcombank Bình Phú,"137-139 Chợ Lớn, KDC Bình Phú, P. 11, Q. 6, TP Hồ Chí Minh",True,Quận 6,Hồ Chí Minh,10.7454299894107,106.631039995286
CDM Techcombank Quận 6,"439 Nguyễn Văn Luông, P. 12, Q. 6, TP. Hồ Chí Minh",True,Quận 6,Hồ Chí Minh,10.7523637726968,106.63471145312
CDM Techcombank An Lạc,"104-106 đường số 17A, P. Bình Trị Đông B, Q. Bình Tân, TP. Hồ Chí Minh ",True,Bình Tân,Hồ Chí Minh,10.7429189078213,106.610419995286
CDM Techcombank Bình Tiên,"374 Lê Trọng Tấn, P. Tây Thạnh, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.8080624501686,106.620189470145
CDM Techcombank Bình Thới,"363 Lạc Long Quân, P. 5, Q. 11, TP. Hồ Chí Minh",True,Quận 11,Hồ Chí Minh,10.7711762107346,106.645229995286
CDM Techcombank Winmart+ Bàu Cát,"271 Bàu Cát, P. 12, Q. Tân Bình, TP. Hồ Chí Minh",True,Tân Bình,Hồ Chí Minh,10.791333,106.6455
CDM Techcombank Tân Hương 2,"125 Tân Sơn Nhì, P. Tân Sơn Nhì, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.8009853730679,106.633257795287
CDM Techcombank Chợ Lớn 2,"78-80-82 Hậu Giang, P. 6, Q. 6, TP. Hồ Chí Minh",True,Quận 6,Hồ Chí Minh,10.749970240652,106.646666695286
CDM Techcombank Winmart+ Phạm Vấn,"9 Phạm Vấn, P. Phú Thọ Hòa, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.784361,106.624444
CDM Techcombank Tân Hưng Thuận,"40 Vườn Lài, P. Tân Thành, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.7873443514946,106.634666962192
CDM Techcombank Winmart+ Đường 50A Tân Tạo,"50-52 đường 50A, P. Tân Tạo, Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.752111,106.596306
CDM Techcombank Winmart+ Gò Dầu,"31A-33A Gò Dầu, P. Tân Quý, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.795667,106.628111
CDM Techcombank Lãnh Binh Thăng,"308 Lãnh Binh Thăng, P. 11, Q. 11 TP. Hồ Chí Minh",True,Quận 11,Hồ Chí Minh,10.7645761712721,106.648046034497
CDM Techcombank Winmart+ Đường 15 Bình Tân,"11 đường 15, P. Bình Hưng Hòa, Q. Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.801444,106.607889
CDM Techcombank Winmart+ Nguyễn Quý Anh,"121-123-125-127 Nguyễn Quý Anh, P. Tân Sơn Nhì, Q. Tân Phú, TP. Hồ Chí Minh",True,Tân Phú,Hồ Chí Minh,10.799167,106.627111
CDM Techcombank Winmart+ Quốc Lộ 50,"A10/27 ấp 1, Quốc lộ 50, X. Bình Hưng, H. Bình Chánh, TP. Hồ Chí Minh",True,Bình Chánh,Hồ Chí Minh,10.726883,106.655541
CDM Techcombank Bùi Thị Xuân,"452 Nguyễn Thị Minh Khai, P. 5, Q. 3, TP. Hồ Chí Minh",True,Quận 3,Hồ Chí Minh,10.7686761479717,106.684513870145
CDM Techcombank Bình Trị Đông 2,"238 Vành Đai Trong, khu phố 3, P. Bình Trị Đông B, Q. Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.7504283678054,106.615469995286
CDM Techcombank Bình Tân 2,"303 Lê Văn Quới, P. Bình Trị Đông B, Q. Bình Tân, TP. Hồ Chí Minh",True,Bình Tân,Hồ Chí Minh,10.7760145930069,106.612027808781
CDM Techcombank Quận 5 2,"284A An Dương Vương, P. 4, Q. 5, TP. Hồ Chí Minh",True,Quận 5,Hồ Chí Minh,10.7606479278186,106.681448178098
CDM Techcombank Phú Mỹ Hưng,"Tòa nhà Capital Tower, 6 Nguyễn Khắc Viện, P. Tân Phú, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7285881567274,106.720234995286
CDM Techcombank Tân Qui 1,"340 Nguyễn Thị Thập, P. Tân Quy, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7387399303594,106.712394097133
CDM Techcombank Tân Qui 2,"340 Nguyễn Thị Thập, P. Tân Quy, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7387399303594,106.712394097133
CDM Techcombank Tân Thuận,"340 Huỳnh Tấn Phát, P. Bình Thuận, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7495430460234,106.72855010878
CDM Techcombank Lacasa,"Nhà C2 Hoàng Quốc Việt, KDC Vạn Phát Hưng, khu phố 4, P. Phú Thuận, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7143505312323,106.73961780878
CDM Techcombank Phú Xuân,"6/7 Huỳnh Tấn Phát, khu phố 5, thị trấn Nhà Bè, H. Nhà Bè, TP. Hồ Chí Minh",True,Nhà Bè,Hồ Chí Minh,10.6995612202301,106.738634437615
CDM Techcombank Sunrise City,"34-36 Nguyễn Thị Thập, KĐT mới Him Lam, P. Tân Hưng, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7409507947632,106.698921249263
CDM Techcombank Huỳnh Tấn Phát,"694 Huỳnh Tấn Phát, P. Tân Phú, Q. 7, TP. Hồ Chí Minh",True,Quận 7,Hồ Chí Minh,10.7329360 ,106.7311280 
CDM Techcombank Phong Phú,"314A Chánh Hưng, P. 5, Q. 8, TP. Hồ Chí Minh",True,Quận 8,Hồ Chí Minh,10.739590398,106.669073435
CDM Techcombank Linh Đàm 2,"Tòa nhà CC2A, KĐT Bắc Linh Đàm, P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9681977255811,105.827295681912
CDM Techcombank Trần Điền 2,"Ô số 104 và 106 Tòa nhà An Bình 1, KĐT mới Định Công, P. Định Công, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9849248218614,105.833391005517
CDM Techcombank Định Công,"52 Vương Thừa Vũ, P. Khương Trung, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.9999851692652,105.822083381268
CDM Techcombank Hoàng Mai,"Tầng 1, Tòa nhà B15, KĐT mới Đại Kim, P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9759685063781,105.836471382687
CDM Techcombank Trương Định,"TM105, tầng 1, 493 Trương Định, P. Tân Mai, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9838651307387,105.847961066632
CDM Techcombank Lò Đúc,"108 ngõ Hòa Bình 6, tổ 15B, P. Minh Khai, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0135702429528,105.857620379674
CDM Techcombank Khâm Thiên,"228 Khâm Thiên, P. Thổ Quan, Q. Đống Đa, TP. Hà Nội",True,Đống Đa,Hà Nội,21.0192723979957,105.835008553617
CDM Techcombank Trần Điền 1,"Ô số 104 và 106 Tòa nhà An Bình 1, KĐT mới Định Công, P. Định Công, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9849248218614,105.833391005517
CDM Techcombank Hà Thành 2,"330 Bà Triệu, P. Lê Đại Hành, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0201465508797,105.850006485668
CDM Techcombank Kim Giang,"146 Kim Giang, P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9807700461373,105.817881575226
CDM Techcombank Winmart+ TT3 40-41 Khu Đấu Giá Tứ Hiệp,"TT3, 40-41 Khu đấu giá đất Ngũ Hiệp Tứ Hiệp, X. Tứ Hiệp, H. Thanh Trì, TP. Hà Nội",True,Thanh Trì,Hà Nội,20.936209,105.85051
CDM Techcombank Thủ Đô 1,"6 Quang Trung, P. Trần Hưng Đạo, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.0239058156148,105.849136885543
CDM Techcombank Thủ Đô 2,"6 Quang Trung, P. Trần Hưng Đạo, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.0239058156148,105.849136885543
CDM Techcombank Thủ Đô 3,"6 Quang Trung, P. Trần Hưng Đạo, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.0239058156148,105.849136885543
CDM Techcombank Hà Thành 1,"330 Bà Triệu, P. Lê Đại Hành, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,21.0201465508797,105.850006485668
CDM Techcombank Bệnh Viện Vinmec Time City,"458 Minh Khai, P. Minh Khai, Q. Hai Bà Trưng, TP. Hà Nội",True,Hai Bà Trưng,Hà Nội,20.99627,105.867401
CDM Techcombank Cửa Bắc,"8 Cửa Bắc, P. Trúc Bạch, Q. Ba Đình, TP. Hà Nội",True,Ba Đình,Hà Nội,21.0455452278817,105.843264035708
CDM Techcombank Bát Đàn,"34 Bát Đàn, P. Hàng Bồ, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.0337830487775,105.847067181213
CDM Techcombank Khương Mai,"3 Lê Trọng Tấn, P. Khương Mai, Q. Thanh Xuân, TP. Hà Nội",True,Thanh Xuân,Hà Nội,20.9996254201777,105.828535489944
CDM Techcombank Linh Đàm 3,"Tòa nhà CC2A, KĐT Bắc Linh Đàm, P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.9681977255811,105.827295681912
CDM Techcombank Hai Bà Trưng,"57A Phan Chu Trinh, P. Phan Chu Trinh, Q. Hoàn Kiếm, TP. Hà Nội",True,Hoàn Kiếm,Hà Nội,21.0191356543897,105.855273728907
CDM Techcombank Green Park,"SH 4, Tòa nhà Phương Đông GreenPark, 1 Trần Thủ Độ, P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội",True,Hoàng Mai,Hà Nội,20.96365,105.8452
CDM Techcombank Phú Quốc 1,"216 Nguyễn Trung Trực, thị trấn Dương Đông, TP. Phú Quốc, Tỉnh Kiên Giang",True,Phú Quốc,Kiên Giang,10.2232924766626,103.970846088649
CDM Techcombank Phú Quốc 2,"216 Nguyễn Trung Trực, thị trấn Dương Đông, TP. Phú Quốc, Tỉnh Kiên Giang",True,Phú Quốc,Kiên Giang,10.2232924766626,103.970846088649
CDM Techcombank Kiên Giang 1,"L1-04, tầng 1, TTTM Vincom Rạch Giá, lô A12, đường Cô Bắc, khu phố 1, P. Vĩnh Bảo, TP. Rạch Giá, Tỉnh Kiên Giang",True,Rạch Giá,Kiên Giang,10.0028675820625,105.081012434497
CDM Techcombank Kiên Giang 2,"L1-04, tầng 1, TTTM Vincom Rạch Giá, lô A12, đường Cô Bắc, khu phố 1, P. Vĩnh Bảo, TP. Rạch Giá, Tỉnh Kiên Giang",True,Rạch Giá,Kiên Giang,10.0028675820625,105.081012434497
CDM Techcombank Cà Mau,"15A-16A Hùng Vương, P. 7, TP. Cà Mau, Tỉnh Cà Mau",True,Cà Mau,Cà Mau,9.17557733774695,105.150075570308
CDM Techcombank Quảng Bình,"1 Trần Hưng Đạo, P. Đồng Phú, TP. Đồng Hới, Tỉnh Quảng Bình",True,Đồng Hới,Quảng Bình,17.46978,106.61721
CDM Techcombank Võ Văn Ngân 2,"6 Võ Văn Ngân, khu phố 1, P. Trường Thọ, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8509730082653,106.755663639464
CDM Techcombank Tân Cảng 2,"L2-SH06, Chung cư Landmark 2, 720A Điện Biên Phủ, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.7936506291697,106.721344321805
CDM Techcombank Văn Thánh,"561 Điện Biên Phủ, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.7995922952995,106.719025266451
CDM Techcombank Cantavil An Phú,"84E đường số 2, P. Trường Thọ, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8363094641968,106.75331833577
CDM Techcombank An Phú,"159 Võ Nguyên Giáp, P. Thảo Điền, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8025272958117,106.740701045569
CDM Techcombank Đỗ Xuân Hợp 1,"280-282 Đỗ Xuân Hợp, P. Phước Long A, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8231043653128,106.769940008781
CDM Techcombank Đỗ Xuân Hợp 2,"280-282 Đỗ Xuân Hợp, P. Phước Long A, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8231043653128,106.769940008781
CDM Techcombank Hiệp Bình Phước,"557B Quốc lộ 13, khu phố 5, P. Hiệp Bình Phước, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8495832893129,106.718694395287
CDM Techcombank Nguyễn Duy Trinh,"L1-03, TTTM Vincom Maximark, tòa nhà Homyland 2, 307 Nguyễn Duy Trinh, P. Bình Trưng Tây, TP. Thủ Đức, TP. Hồ Chí Minh ",True,Thủ Đức,Hồ Chí Minh,10.7884805285731,106.765689995287
CDM Techcombank Vạn Phúc City,"91 Nguyễn Thị Nhung, Khu nhà ở Vạn Phúc 1, P. Hiệp Bình Phước, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8418499893202,106.715139266452
CDM Techcombank Thanh Đa 1,"633-635 Xô viết Nghệ Tĩnh, P. 26, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8112329063827,106.713915323927
CDM Techcombank Thủ Đức,"102, LK1-2 Đặng Văn Bi, P. Bình Thọ, TP. Thủ Đức, TP. Hồ Chí Minh ",True,Thủ Đức,Hồ Chí Minh,10.8439482520649,106.762617495287
CDM Techcombank The Rainbow,"Tòa nhà S2.01, KDC Vinhomes Grand Park, P. Long Thạnh Mỹ, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.8375870425176,106.831819904522
CDM Techcombank Trần Não,"125 Trần Não, khu phố 3, P. Bình An, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.7926241619481,106.730816813399
CDM Techcombank Đinh Bộ Lĩnh,"329 Bạch Đằng, P. 15, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8031614959138,106.704774307019
CDM Techcombank Diamond Island,"29 đường 60-Thạnh Mỹ Lợi, P. Thạnh Mỹ Lợi, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.7779075268253,106.75726725111
CDM Techcombank Central Park,"C2-SH. 05, nhà chung cư Central 2, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.791475363852,106.720958487334
CDM Techcombank Minh Khai,"225-227 Xô Viết Nghệ Tĩnh, P. 17, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8002178341981,106.710979995287
CDM Techcombank Lumiere,"602/27 Điện Biên Phủ, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.7980116059684,106.717879995287
CDM Techcombank Thuận Kiều,"44 Xuân Quỳnh, P. Phước Long B, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.815304051084,106.777856824122
CDM Techcombank Tân Cảng 1,"L2-SH06, Chung cư Landmark 2, 720A Điện Biên Phủ, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.7936506291697,106.721344321805
CDM Techcombank Sài Gòn 1,"23 Lê Duẩn, P. Bến Nghé, Q. 1, TP. Hồ Chí Minh",True,Quận 1,Hồ Chí Minh,10.7836208841898,106.702007129874
CDM Techcombank Sài Gòn 2,"23 Lê Duẩn, P. Bến Nghé, Q. 1, TP. Hồ Chí Minh",True,Quận 1,Hồ Chí Minh,10.7836208841898,106.702007129874
CDM Techcombank Sài Gòn 3,"23 Lê Duẩn, P. Bến Nghé, Q. 1, TP. Hồ Chí Minh",True,Quận 1,Hồ Chí Minh,10.7836208841898,106.702007129874
CDM Techcombank Sài Gòn 4,"23 Lê Duẩn, P. Bến Nghé, Q. 1, TP. Hồ Chí Minh",True,Quận 1,Hồ Chí Minh,10.7836208841898,106.702007129874
CDM Techcombank Global City,"480 Liên Phường, khu phố 6, P. Phước Long B, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.805344903262,106.790605827816
CDM Techcombank Thắng Lợi,"58 Võ Văn Tần, P. Võ Thị Sáu, Q. 3, TP. Hồ Chí Minh",True,Quận 3,Hồ Chí Minh,10.7777664643431,106.691082706934
CDM Techcombank Pasteur,"86-88 Nguyễn Công Trứ, P. Nguyễn Thái Bình, Q. 1, TP. Hồ Chí Minh",True,Quận 1,Hồ Chí Minh,10.7696721488363,106.702712910628
CDM Techcombank Lê Văn Sỹ 2,"184A Lê Văn Sỹ, P. 10, Q. Phú Nhuận, TP. Hồ Chí Minh ",True,Phú Nhuận,Hồ Chí Minh,10.7932013092277,106.670189995287
CDM Techcombank Thanh Đa 2,"633-635 Xô viết Nghệ Tĩnh, P. 26, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.8112329063827,106.713915323927
CDM Techcombank Bệnh Viện Vinmec Central Park,"Vinhomes Tân Cảng, 208 Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, TP. Hồ Chí Minh",True,Bình Thạnh,Hồ Chí Minh,10.7941805,106.7204355
CDM Techcombank Trần Não 2,"125 Trần Não, khu phố 3, P. Bình An, TP. Thủ Đức, TP. Hồ Chí Minh",True,Thủ Đức,Hồ Chí Minh,10.7924921,106.7276034
CDM Techcombank Hoàng Quốc Việt 1,"98 Hoàng Quốc Việt, P. Nghĩa Tân, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0464549740606,105.796147808963
CDM Techcombank Hoàng Quốc Việt 2,"98 Hoàng Quốc Việt, P. Nghĩa Tân, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0464549740606,105.796147808963
CDM Techcombank Từ Liêm,"30 Phố Nhổn, P. Tây Tựu, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.0547696815824,105.731902244165
